txn_id,utr_ref,date,time,from_account_no,from_account_name,from_bank,to_account_no,to_account_name,to_bank,amount,mode
TXN01281,UTR974568040124,2024-11-07,19:16:55,52365451928,Farhana Begum,Kotak Mahindra Bank,05606834229,Lakhan Singh Bhatti,SBI,1200,UPI
TXN00133,UTR800250213530,2024-11-07,19:22:54,42679916140,Imran Sheikh,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,UPI
TXN00999,UTR646430578482,2024-11-07,21:34:00,64281559570,Rohan Kapoor,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,RTGS
TXN00847,UTR785951987950,2024-11-07,22:09:34,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,94695183670,Vivek Malhotra,Axis Bank,35000,NEFT
TXN00774,UTR937311976705,2024-11-08,07:45:22,44760461844,Farhan Ahmed,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,IMPS
TXN01410,UTR501288786655,2024-11-08,08:26:43,32437664397,Manoj Tiwari,Kotak Mahindra Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,IMPS
TXN00716,UTR941152394168,2024-11-08,15:19:18,41992454521,Anita Rani,Axis Bank,41492355953,Arjun Mehta,ICICI Bank,1200,UPI
TXN01139,UTR915310476942,2024-11-08,17:28:41,71327117523,Ishita Bose,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,Cash Withdrawal
TXN00855,UTR314124925335,2024-11-09,07:38:36,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,94695183670,Vivek Malhotra,Axis Bank,60000,NEFT
TXN00614,UTR239569048341,2024-11-09,13:30:32,68826141830,Suresh Kumar Jain,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,Cash Withdrawal
TXN01070,UTR570474759409,2024-11-09,13:50:05,99323421683,Tanvi Joshi,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,RTGS
TXN00849,UTR599063431262,2024-11-09,14:08:42,94695183670,Vivek Malhotra,Axis Bank,32412415786,Rakesh Kumar,SBI,2500,NEFT
TXN00089,UTR718397855671,2024-11-09,20:40:27,55933722348,Vikas Tomar,ICICI Bank,18056893044,Ramesh Chandra Pandey,Punjab National Bank,4000,NEFT
TXN00091,UTR338188592283,2024-11-10,13:17:22,55933722348,Vikas Tomar,ICICI Bank,80450816830,Chhotu Ansari,SBI,4000,NEFT
TXN01221,UTR411775382742,2024-11-11,06:26:45,65117077513,Abid Khan,Kotak Mahindra Bank,38708135078,Irfan Ali,Axis Bank,1200,RTGS
TXN01484,UTR552856907863,2024-11-11,06:39:30,08198427361,Amit Verma,SBI,64733283579,Nikhil Sharma,Punjab National Bank,26155,IMPS
TXN00907,UTR839000532856,2024-11-11,07:50:32,43588299843,Kavya Reddy,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,NEFT
TXN00350,UTR440574492162,2024-11-11,14:12:34,80450816830,Chhotu Ansari,SBI,64162634588,Rajesh Sinha,SBI,7500,Cash Withdrawal
TXN01483,UTR541001211370,2024-11-11,14:50:15,49471531912,Mahesh Chand Gupta,ICICI Bank,08198427361,Amit Verma,SBI,32000,UPI
TXN01455,UTR659334966991,2024-11-11,18:49:51,43686792403,Salman Qureshi,SBI,65580053757,Kavita Devi,Bank of Baroda,40000,Cash Deposit
TXN01457,UTR802440448472,2024-11-12,13:58:51,65580053757,Kavita Devi,Bank of Baroda,09094330418,Karan Malhotra,HDFC Bank,16458,UPI
TXN01412,UTR304895160275,2024-11-12,16:28:50,32437664397,Manoj Tiwari,Kotak Mahindra Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,Cash Withdrawal
TXN00526,UTR286281571327,2024-11-12,17:49:27,44396022575,Chandu Meena,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,Cash Deposit
TXN01333,UTR599417442975,2024-11-13,08:59:15,76092570588,Deepak Yadav,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,Cash Withdrawal
TXN00568,UTR860883998902,2024-11-13,10:27:17,24798510995,Rustam Ali,Bank of Baroda,35059071685,Sunita Rawat,HDFC Bank,500,IMPS
TXN01456,UTR422044188342,2024-11-13,19:24:10,65580053757,Kavita Devi,Bank of Baroda,68815550998,Poonam Chawla,Punjab National Bank,12367,UPI
TXN00465,UTR328478238408,2024-11-13,19:52:17,90413217740,Pappu Solanki,Kotak Mahindra Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,Cash Withdrawal
TXN00023,UTR310610384901,2024-11-13,21:42:43,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,68040380973,Sunil Malik,ICICI Bank,22000,NEFT
TXN00959,UTR474800977727,2024-11-13,23:40:25,41492355953,Arjun Mehta,ICICI Bank,44396022575,Chandu Meena,Axis Bank,500,IMPS
TXN00680,UTR389991677989,2024-11-13,23:50:19,18056893044,Ramesh Chandra Pandey,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,Cash Deposit
TXN01458,UTR814807783619,2024-11-15,12:15:03,65580053757,Kavita Devi,Bank of Baroda,23680352646,Simran Kaur,Kotak Mahindra Bank,11175,UPI
TXN01001,UTR587121643783,2024-11-15,15:05:28,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,64281559570,Rohan Kapoor,HDFC Bank,22000,NEFT
TXN01342,UTR688023240531,2024-11-15,16:56:12,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,35059071685,Sunita Rawat,HDFC Bank,18000,NEFT
TXN01056,UTR836646923511,2024-11-15,18:54:25,86831863542,Neha Agarwal,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,UPI
TXN00745,UTR518978385706,2024-11-16,21:38:50,78264257436,Naveen Kumar Sharma,SBI,08198427361,Amit Verma,SBI,2500,IMPS
TXN01397,UTR282644228841,2024-11-17,07:35:30,68815550998,Poonam Chawla,Punjab National Bank,82760561101,Guddi Bai,SBI,7500,UPI
TXN00324,UTR709676798794,2024-11-17,17:15:42,38037979360,Rohit Bansal,ICICI Bank,71327117523,Ishita Bose,SBI,7500,Cash Withdrawal
TXN01220,UTR608079055172,2024-11-17,18:32:21,65117077513,Abid Khan,Kotak Mahindra Bank,94695183670,Vivek Malhotra,Axis Bank,500,Cash Withdrawal
TXN00075,UTR431566984192,2024-11-17,19:44:30,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,18633362450,Ajay Yadav,HDFC Bank,22000,NEFT
TXN00511,UTR212708838512,2024-11-17,20:34:05,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,82760561101,Guddi Bai,SBI,22000,NEFT
TXN00753,UTR336989364103,2024-11-18,06:44:38,78264257436,Naveen Kumar Sharma,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,IMPS
TXN00796,UTR806079858084,2024-11-18,20:32:26,35244533458,Sanjay Bhardwaj,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,IMPS
TXN00038,UTR628105415698,2024-11-18,22:45:03,68040380973,Sunil Malik,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,UPI
TXN00408,UTR690766123022,2024-11-19,13:21:33,05606834229,Lakhan Singh Bhatti,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,UPI
TXN00400,UTR185257320612,2024-11-20,06:23:39,05606834229,Lakhan Singh Bhatti,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,Cash Deposit
TXN00314,UTR919352966100,2024-11-20,10:09:38,38037979360,Rohit Bansal,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,IMPS
TXN01480,UTR296230458066,2024-11-20,11:28:01,08198427361,Amit Verma,SBI,64733283579,Nikhil Sharma,Punjab National Bank,12520,IMPS
TXN01479,UTR415143812301,2024-11-20,18:32:39,18056893044,Ramesh Chandra Pandey,Punjab National Bank,08198427361,Amit Verma,SBI,15000,UPI
TXN01027,UTR342512807080,2024-11-21,06:13:15,64281559570,Rohan Kapoor,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,Cash Withdrawal
TXN01132,UTR635062100528,2024-11-21,18:57:34,71327117523,Ishita Bose,SBI,93902439957,Aditya Rathore,Axis Bank,4000,RTGS
TXN00387,UTR389842942113,2024-11-21,21:30:54,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,05606834229,Lakhan Singh Bhatti,SBI,35000,NEFT
TXN00423,UTR377304288399,2024-11-22,07:21:31,88481678051,Munna Tyagi,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,RTGS
TXN01318,UTR991505387816,2024-11-22,16:47:26,76092570588,Deepak Yadav,SBI,35244533458,Sanjay Bhardwaj,Punjab National Bank,500,RTGS
TXN01363,UTR852644919943,2024-11-22,21:54:55,38708135078,Irfan Ali,Axis Bank,41492355953,Arjun Mehta,ICICI Bank,7500,NEFT
TXN00909,UTR819306931543,2024-11-22,23:06:04,43588299843,Kavya Reddy,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,RTGS
TXN01348,UTR204894148211,2024-11-22,23:08:00,35059071685,Sunita Rawat,HDFC Bank,68040380973,Sunil Malik,ICICI Bank,1200,RTGS
TXN00896,UTR328007851791,2024-11-23,07:32:40,79909315319,Pranay Dutta Roy,Axis Bank,68040380973,Sunil Malik,ICICI Bank,2500,RTGS
TXN01032,UTR113720595328,2024-11-23,08:00:21,64281559570,Rohan Kapoor,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,NEFT
TXN01325,UTR151179777248,2024-11-23,09:26:48,76092570588,Deepak Yadav,SBI,24798510995,Rustam Ali,Bank of Baroda,2500,RTGS
TXN01327,UTR991855085769,2024-11-23,15:41:02,76092570588,Deepak Yadav,SBI,49471531912,Mahesh Chand Gupta,ICICI Bank,4000,Cash Withdrawal
TXN00474,UTR722707907641,2024-11-23,22:29:00,90413217740,Pappu Solanki,Kotak Mahindra Bank,64162634588,Rajesh Sinha,SBI,500,Cash Deposit
TXN00997,UTR367127434755,2024-11-24,09:14:52,64281559570,Rohan Kapoor,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,UPI
TXN00238,UTR496248139802,2024-11-24,17:47:50,64733283579,Nikhil Sharma,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,Cash Deposit
TXN01381,UTR463977042085,2024-11-25,06:39:49,68815550998,Poonam Chawla,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,Cash Deposit
TXN00145,UTR670163515143,2024-11-25,11:29:36,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,54219677717,Deepak Chaudhary,ICICI Bank,22000,NEFT
TXN00793,UTR805092639235,2024-11-25,13:08:23,35244533458,Sanjay Bhardwaj,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,RTGS
TXN00098,UTR932807404124,2024-11-25,14:49:38,55933722348,Vikas Tomar,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,UPI
TXN01176,UTR180220613593,2024-11-25,22:10:28,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,75073462726,Meera Nair,ICICI Bank,45000,NEFT
TXN00064,UTR162625600115,2024-11-26,10:52:03,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,18633362450,Ajay Yadav,HDFC Bank,22000,NEFT
TXN01107,UTR886123783639,2024-11-27,17:38:26,93902439957,Aditya Rathore,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,Cash Withdrawal
TXN00409,UTR498755304958,2024-11-27,20:08:49,05606834229,Lakhan Singh Bhatti,SBI,71327117523,Ishita Bose,SBI,2500,Cash Withdrawal
TXN00068,UTR574779851350,2024-11-27,20:18:27,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,18633362450,Ajay Yadav,HDFC Bank,45000,NEFT
TXN00413,UTR953514131380,2024-11-27,20:34:42,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,05606834229,Lakhan Singh Bhatti,SBI,35000,NEFT
TXN00357,UTR941685184759,2024-11-28,17:47:16,80450816830,Chhotu Ansari,SBI,64733283579,Nikhil Sharma,Punjab National Bank,2500,NEFT
TXN00227,UTR976555293141,2024-11-30,07:29:36,65580053757,Kavita Devi,Bank of Baroda,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,NEFT
TXN00942,UTR385733074744,2024-11-30,11:47:58,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,41492355953,Arjun Mehta,ICICI Bank,22000,NEFT
TXN00134,UTR143631886369,2024-11-30,17:48:46,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,54219677717,Deepak Chaudhary,ICICI Bank,35000,NEFT
TXN00878,UTR663926646430,2024-11-30,18:50:56,79909315319,Pranay Dutta Roy,Axis Bank,35244533458,Sanjay Bhardwaj,Punjab National Bank,1200,NEFT
TXN01355,UTR380929043273,2024-12-01,07:58:31,35059071685,Sunita Rawat,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,RTGS
TXN00750,UTR493493833881,2024-12-01,08:14:34,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,78264257436,Naveen Kumar Sharma,SBI,22000,NEFT
TXN01329,UTR109621307598,2024-12-02,10:06:43,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,76092570588,Deepak Yadav,SBI,60000,NEFT
TXN00677,UTR902100363546,2024-12-02,16:04:50,18056893044,Ramesh Chandra Pandey,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,RTGS
TXN01145,UTR667360276517,2024-12-02,19:08:39,09094330418,Karan Malhotra,HDFC Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,Cash Withdrawal
TXN00148,UTR618277671382,2024-12-02,19:22:00,54219677717,Deepak Chaudhary,ICICI Bank,94695183670,Vivek Malhotra,Axis Bank,7500,NEFT
TXN01384,UTR527394752014,2024-12-02,20:14:10,68815550998,Poonam Chawla,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,IMPS
TXN00966,UTR653517353668,2024-12-02,23:23:48,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,23680352646,Simran Kaur,Kotak Mahindra Bank,35000,NEFT
TXN01184,UTR302266438179,2024-12-02,23:44:32,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,10884387334,Yash Chopra,Bank of Baroda,45000,NEFT
TXN00339,UTR754065811652,2024-12-03,09:13:10,16568651026,Bhola Prasad,ICICI Bank,65580053757,Kavita Devi,Bank of Baroda,2500,RTGS
TXN01188,UTR742490975374,2024-12-03,10:41:23,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,10884387334,Yash Chopra,Bank of Baroda,45000,NEFT
TXN00172,UTR192243372763,2024-12-03,17:40:45,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,43686792403,Salman Qureshi,SBI,60000,NEFT
TXN00539,UTR582161263087,2024-12-03,20:07:34,44396022575,Chandu Meena,Axis Bank,75073462726,Meera Nair,ICICI Bank,2500,NEFT
TXN00876,UTR622256711668,2024-12-03,20:26:27,79909315319,Pranay Dutta Roy,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,RTGS
TXN00852,UTR693572379346,2024-12-04,13:28:06,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,94695183670,Vivek Malhotra,Axis Bank,60000,NEFT
TXN00696,UTR565633990656,2024-12-04,15:31:44,41992454521,Anita Rani,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,Cash Withdrawal
TXN00114,UTR681264879927,2024-12-05,06:35:53,42679916140,Imran Sheikh,HDFC Bank,68040380973,Sunil Malik,ICICI Bank,2500,IMPS
TXN01349,UTR649184885053,2024-12-05,09:49:25,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,35059071685,Sunita Rawat,HDFC Bank,35000,NEFT
TXN00004,UTR176007716468,2024-12-05,14:50:28,32412415786,Rakesh Kumar,SBI,42679916140,Imran Sheikh,HDFC Bank,500,Cash Deposit
TXN00104,UTR854987359138,2024-12-05,15:05:29,55933722348,Vikas Tomar,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,Cash Deposit
TXN00372,UTR367219702266,2024-12-05,21:35:32,80450816830,Chhotu Ansari,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,Cash Deposit
TXN00101,UTR296765210922,2024-12-05,21:50:44,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,55933722348,Vikas Tomar,ICICI Bank,60000,NEFT
TXN00914,UTR697311034370,2024-12-05,23:38:34,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,43588299843,Kavya Reddy,HDFC Bank,35000,NEFT
TXN01047,UTR248842842241,2024-12-06,13:53:14,86831863542,Neha Agarwal,Axis Bank,65117077513,Abid Khan,Kotak Mahindra Bank,4000,Cash Deposit
TXN01088,UTR767772846919,2024-12-06,19:21:10,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,93902439957,Aditya Rathore,Axis Bank,18000,NEFT
TXN00903,UTR963846999246,2024-12-06,19:57:03,79909315319,Pranay Dutta Roy,Axis Bank,93902439957,Aditya Rathore,Axis Bank,7500,Cash Withdrawal
TXN00649,UTR240297093614,2024-12-06,20:43:40,69705333835,Priya Singh,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,NEFT
TXN00692,UTR111546765155,2024-12-07,12:55:15,41992454521,Anita Rani,Axis Bank,32412415786,Rakesh Kumar,SBI,4000,Cash Withdrawal
TXN00189,UTR737350969555,2024-12-07,18:38:28,43686792403,Salman Qureshi,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,RTGS
TXN00736,UTR719526984561,2024-12-07,18:51:52,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,78264257436,Naveen Kumar Sharma,SBI,35000,NEFT
TXN00861,UTR607065458002,2024-12-07,23:15:54,94695183670,Vivek Malhotra,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,IMPS
TXN00355,UTR135516176085,2024-12-08,10:35:35,80450816830,Chhotu Ansari,SBI,78264257436,Naveen Kumar Sharma,SBI,2500,Cash Deposit
TXN00264,UTR363442481573,2024-12-08,12:29:15,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,64733283579,Nikhil Sharma,Punjab National Bank,18000,NEFT
TXN00938,UTR944953047046,2024-12-08,15:10:50,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,41492355953,Arjun Mehta,ICICI Bank,35000,NEFT
TXN00626,UTR232376419268,2024-12-09,07:09:25,68826141830,Suresh Kumar Jain,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,NEFT
TXN00341,UTR923007243957,2024-12-09,09:05:09,16568651026,Bhola Prasad,ICICI Bank,64162634588,Rajesh Sinha,SBI,1200,NEFT
TXN00244,UTR342360766567,2024-12-09,14:32:55,64733283579,Nikhil Sharma,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,Cash Withdrawal
TXN00256,UTR205192246468,2024-12-09,15:13:16,64733283579,Nikhil Sharma,Punjab National Bank,55933722348,Vikas Tomar,ICICI Bank,4000,IMPS
TXN00757,UTR192586052575,2024-12-09,16:48:12,44760461844,Farhan Ahmed,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,IMPS
TXN00352,UTR922290768585,2024-12-11,09:04:50,80450816830,Chhotu Ansari,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,UPI
TXN01312,UTR179831540903,2024-12-11,09:22:36,76092570588,Deepak Yadav,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,Cash Withdrawal
TXN00107,UTR560511755664,2024-12-11,11:24:53,55933722348,Vikas Tomar,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,Cash Withdrawal
TXN00981,UTR866554323061,2024-12-11,13:48:05,23680352646,Simran Kaur,Kotak Mahindra Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,Cash Deposit
TXN00776,UTR921397893530,2024-12-11,15:27:19,44760461844,Farhan Ahmed,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,Cash Deposit
TXN00667,UTR423684445867,2024-12-12,15:45:38,18056893044,Ramesh Chandra Pandey,Punjab National Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,IMPS
TXN00093,UTR159755446019,2024-12-12,18:06:21,55933722348,Vikas Tomar,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,Cash Deposit
TXN00291,UTR139318702653,2024-12-12,19:40:58,08198427361,Amit Verma,SBI,68040380973,Sunil Malik,ICICI Bank,500,Cash Deposit
TXN00987,UTR452621025849,2024-12-13,07:42:51,23680352646,Simran Kaur,Kotak Mahindra Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,RTGS
TXN00647,UTR334627310771,2024-12-13,16:29:46,69705333835,Priya Singh,SBI,35244533458,Sanjay Bhardwaj,Punjab National Bank,4000,IMPS
TXN00714,UTR295312660417,2024-12-14,08:36:31,41992454521,Anita Rani,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,NEFT
TXN00136,UTR323251749867,2024-12-14,11:34:56,54219677717,Deepak Chaudhary,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,NEFT
TXN01308,UTR890843599837,2024-12-14,14:56:53,76092570588,Deepak Yadav,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,7500,Cash Deposit
TXN00071,UTR772707757863,2024-12-14,17:01:44,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,18633362450,Ajay Yadav,HDFC Bank,35000,NEFT
TXN01230,UTR266063712615,2024-12-14,17:26:54,65117077513,Abid Khan,Kotak Mahindra Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,Cash Withdrawal
TXN00512,UTR754325144267,2024-12-15,06:24:40,82760561101,Guddi Bai,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,Cash Deposit
TXN01446,UTR584697048315,2024-12-15,18:05:24,54219677717,Deepak Chaudhary,ICICI Bank,65580053757,Kavita Devi,Bank of Baroda,40000,Cash Deposit
TXN00290,UTR503053580405,2024-12-15,18:07:02,08198427361,Amit Verma,SBI,32412415786,Rakesh Kumar,SBI,2500,RTGS
TXN00501,UTR823001425737,2024-12-15,20:59:44,82760561101,Guddi Bai,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,500,UPI
TXN01099,UTR385612341691,2024-12-15,23:43:53,93902439957,Aditya Rathore,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,Cash Withdrawal
TXN00777,UTR307751270792,2024-12-16,09:37:19,44760461844,Farhan Ahmed,Punjab National Bank,68040380973,Sunil Malik,ICICI Bank,4000,IMPS
TXN00681,UTR219271488391,2024-12-16,10:12:44,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,18056893044,Ramesh Chandra Pandey,Punjab National Bank,60000,NEFT
TXN00435,UTR568684802871,2024-12-16,15:44:25,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,88481678051,Munna Tyagi,Punjab National Bank,45000,NEFT
TXN01449,UTR619822064224,2024-12-16,16:41:15,65580053757,Kavita Devi,Bank of Baroda,35059071685,Sunita Rawat,HDFC Bank,14561,UPI
TXN01315,UTR577546453841,2024-12-17,09:43:46,76092570588,Deepak Yadav,SBI,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,1200,IMPS
TXN00922,UTR625917140533,2024-12-17,10:26:03,43588299843,Kavya Reddy,HDFC Bank,43686792403,Salman Qureshi,SBI,7500,Cash Deposit
TXN00226,UTR704781614047,2024-12-17,15:14:15,65580053757,Kavita Devi,Bank of Baroda,36247945967,Rekha Devi,Bank of Baroda,4000,NEFT
TXN01096,UTR826265602249,2024-12-17,22:06:13,93902439957,Aditya Rathore,Axis Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,2500,RTGS
TXN00642,UTR345516659265,2024-12-18,13:41:45,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,69705333835,Priya Singh,SBI,22000,NEFT
TXN01031,UTR187312332815,2024-12-18,15:56:14,EXT113160374,Employer Pvt Ltd - Salary A/c,HDFC Bank,64281559570,Rohan Kapoor,HDFC Bank,18000,NEFT
TXN00135,UTR870098347305,2024-12-18,20:07:40,54219677717,Deepak Chaudhary,ICICI Bank,EXT082072761,Merchant/UPI Handle - Utility Payment,Payment Gateway,4000,UPI
